Codigo de via;Clase de la via;Particula de la via;Nombre de la via;Tipo de tramo ;Nombre de la aproximacion;Numero inicial del tramo;Calificador del numero inicial del tramo;Numero final del tramo;Calificador del numero final del tramo;Codigo postal;Seccion de carteria
509300;CALLE                   ;DEL   ;MINISTRO IBAÑEZ MARTIN                          ;par  ;NUM;2;  ;9998;  ;28015;N/D
509500;CALLE                   ;DEL   ;MIÑO                                            ;impar;NUM;1;  ;9999;  ;28002;N/D
509500;CALLE                   ;DEL   ;MIÑO                                            ;par  ;NUM;2;  ;9998;  ;28002;N/D
509600;CALLE                   ;DE LA ;MIOSOTIS                                        ;impar;NUM;1;  ;49;  ;28039;N/D
509600;CALLE                   ;DE LA ;MIOSOTIS                                        ;impar;NUM;51;  ;9999;  ;28039;N/D
509600;CALLE                   ;DE LA ;MIOSOTIS                                        ;par  ;NUM;2;  ;60;  ;28039;N/D
509600;CALLE                   ;DE LA ;MIOSOTIS                                        ;par  ;NUM;62;  ;9998;  ;28039;N/D
509625;CALLE                   ;DE    ;MIR                                             ;impar;NUM;1;  ;9999;  ;28052;N/D
509625;CALLE                   ;DE    ;MIR                                             ;par  ;NUM;2;  ;9998;  ;28052;N/D
509700;CALLE                   ;DE    ;MIRA CETI                                       ;impar;NUM;1;  ;9999;  ;28023;N/D
509700;CALLE                   ;DE    ;MIRA CETI                                       ;par  ;NUM;2;  ;9998;  ;28023;N/D
509800;CALLE                   ;DE    ;MIRA EL RIO                                     ;impar;NUM;1;  ;9999;  ;28048;N/D
509800;CALLE                   ;DE    ;MIRA EL RIO                                     ;par  ;NUM;2;  ;9998;  ;28048;N/D
509900;CALLE                   ;DE    ;MIRA EL RIO ALTA                                ;impar;NUM;1;  ;9999;  ;28005;N/D
509900;CALLE                   ;DE    ;MIRA EL RIO ALTA                                ;par  ;NUM;2;  ;9998;  ;28005;N/D
510000;CALLE                   ;DE    ;MIRA EL RIO BAJA                                ;impar;NUM;1;  ;9999;  ;28005;N/D
510000;CALLE                   ;DE    ;MIRA EL RIO BAJA                                ;par  ;NUM;2;  ;9998;  ;28005;N/D
510100;CALLE                   ;DE    ;MIRA EL SOL                                     ;impar;NUM;1;  ;9999;  ;28005;N/D
510100;CALLE                   ;DE    ;MIRA EL SOL                                     ;par  ;NUM;2;  ;9998;  ;28005;N/D
510200;CALLE                   ;DE    ;MIRABEL                                         ;impar;NUM;1;  ;21;  ;28044;N/D
510200;CALLE                   ;DE    ;MIRABEL                                         ;impar;NUM;23;  ;9999;  ;28044;N/D
510200;CALLE                   ;DE    ;MIRABEL                                         ;par  ;NUM;2;  ;36;  ;28044;N/D
510200;CALLE                   ;DE    ;MIRABEL                                         ;par  ;NUM;38;  ;9998;  ;28044;N/D
510300;CALLE                   ;DEL   ;MIRADOR DE LA SIERRA                            ;impar;NUM;1;  ;9999;  ;28035;N/D
510300;CALLE                   ;DEL   ;MIRADOR DE LA SIERRA                            ;par  ;NUM;2;  ;9998;  ;28035;N/D
510400;AVENIDA                 ;DE    ;MIRAFLORES                                      ;impar;NUM;1;  ;37;  ;28035;N/D
510400;AVENIDA                 ;DE    ;MIRAFLORES                                      ;impar;NUM;39;  ;9999;  ;28035;N/D
510400;AVENIDA                 ;DE    ;MIRAFLORES                                      ;par  ;NUM;2;  ;32;  ;28035;N/D
510400;AVENIDA                 ;DE    ;MIRAFLORES                                      ;par  ;NUM;34;  ;9998;  ;28035;N/D
510700;CALLE                   ;DE    ;MIRAMADRID                                      ;impar;NUM;1;  ;9999;  ;28026;N/D
510700;CALLE                   ;DE    ;MIRAMADRID                                      ;par  ;NUM;2;  ;9998;  ;28026;N/D
510750;CALLE                   ;DE    ;MIRANDA DE ARGA                                 ;impar;NUM;1;  ;9999;  ;28033;N/D
510750;CALLE                   ;DE    ;MIRANDA DE ARGA                                 ;par  ;NUM;2;  ;9998;  ;28033;N/D
511100;CALLE                   ;DE    ;MIRASIERRA                                      ;impar;NUM;1;  ;25;  ;28026;N/D
511100;CALLE                   ;DE    ;MIRASIERRA                                      ;impar;NUM;27;  ;9999;  ;28026;N/D
511100;CALLE                   ;DE    ;MIRASIERRA                                      ;par  ;NUM;2;  ;9998;  ;28026;N/D
511150;CALLE                   ;DE    ;RICARDO BELLVER                                 ;impar;NUM;1;  ;9999;  ;28044;N/D
511150;CALLE                   ;DE    ;RICARDO BELLVER                                 ;par  ;NUM;2;  ;9998;  ;28044;N/D
511200;AVENIDA                 ;DE    ;MIRAVALLES                                      ;impar;NUM;1;  ;9999;  ;28023;N/D
511200;AVENIDA                 ;DE    ;MIRAVALLES                                      ;par  ;NUM;2;  ;9998;  ;28023;N/D
511300;CALLE                   ;DEL   ;MIRLO                                           ;impar;NUM;1;  ;9999;  ;28024;N/D
511300;CALLE                   ;DEL   ;MIRLO                                           ;par  ;NUM;2;  ;9998;  ;28024;N/D
511400;CALLE                   ;DEL   ;MIRTO                                           ;impar;NUM;1;  ;9999;  ;28029;N/D
511400;CALLE                   ;DEL   ;MIRTO                                           ;par  ;NUM;2;  ;9998;  ;28029;N/D
511450;CALLE                   ;DE    ;MIRUEÑA                                         ;impar;NUM;1;  ;9999;  ;28024;N/D
511450;CALLE                   ;DE    ;MIRUEÑA                                         ;par  ;NUM;2;  ;9998;  ;28024;N/D
511500;CALLE                   ;DE LA ;MISERICORDIA                                    ;impar;NUM;1;  ;9999;  ;28013;N/D
511500;CALLE                   ;DE LA ;MISERICORDIA                                    ;par  ;NUM;2;  ;9998;  ;28013;N/D
511600;CALLE                   ;DE LOS;MISTERIOS                                       ;impar;NUM;1;  ;69;  ;28027;N/D
511600;CALLE                   ;DE LOS;MISTERIOS                                       ;impar;NUM;71;  ;79;  ;28027;N/D
511600;CALLE                   ;DE LOS;MISTERIOS                                       ;impar;NUM;81;  ;9999;  ;28027;N/D
511600;CALLE                   ;DE LOS;MISTERIOS                                       ;par  ;NUM;2;  ;34;  ;28027;N/D
511600;CALLE                   ;DE LOS;MISTERIOS                                       ;par  ;NUM;36;  ;46;  ;28027;N/D
511600;CALLE                   ;DE LOS;MISTERIOS                                       ;par  ;NUM;48;  ;9998;  ;28027;N/D
511750;CALLE                   ;DE    ;MIZAR                                           ;impar;NUM;1;  ;9999;  ;28023;N/D
511750;CALLE                   ;DE    ;MIZAR                                           ;par  ;NUM;2;  ;9998;  ;28023;N/D
511752;CALLE                   ;DEL   ;MOCHUELO                                        ;impar;NUM;1;  ;9999;  ;28019;N/D
511752;CALLE                   ;DEL   ;MOCHUELO                                        ;par  ;NUM;2;  ;9998;  ;28019;N/D
512000;CALLE                   ;DE    ;MODESTO ALONSO                                  ;impar;NUM;1;  ;9999;  ;28038;N/D
512000;CALLE                   ;DE    ;MODESTO ALONSO                                  ;par  ;NUM;2;  ;9998;  ;28038;N/D
512200;CALLE                   ;DE    ;MODESTO LAFUENTE                                ;impar;NUM;1;  ;9;  ;28010;N/D
512200;CALLE                   ;DE    ;MODESTO LAFUENTE                                ;impar;NUM;11;  ;11;  ;28010;N/D
512200;CALLE                   ;DE    ;MODESTO LAFUENTE                                ;impar;NUM;13;  ;9999;  ;28003;N/D
512200;CALLE                   ;DE    ;MODESTO LAFUENTE                                ;par  ;NUM;2;  ;12;  ;28010;N/D
512200;CALLE                   ;DE    ;MODESTO LAFUENTE                                ;par  ;NUM;14;  ;22;  ;28010;N/D
512200;CALLE                   ;DE    ;MODESTO LAFUENTE                                ;par  ;NUM;24;  ;9998;  ;28003;N/D
512300;CALLE                   ;DE LAS;MODISTAS                                        ;impar;NUM;1;  ;9999;  ;28037;N/D
512300;CALLE                   ;DE LAS;MODISTAS                                        ;par  ;NUM;2;  ;9998;  ;28037;N/D
512450;CALLE                   ;DE    ;MOGUER                                          ;impar;NUM;1;  ;9999;  ;28040;N/D
512450;CALLE                   ;DE    ;MOGUER                                          ;par  ;NUM;2;  ;9998;  ;28040;N/D
512475;CALLE                   ;DE    ;MOHERNANDO                                      ;impar;NUM;1;  ;9999;  ;28038;N/D
512475;CALLE                   ;DE    ;MOHERNANDO                                      ;par  ;NUM;2;  ;9998;  ;28038;N/D
512500;CALLE                   ;DE    ;EL MOLAR                                        ;impar;NUM;1;  ;9999;  ;28039;N/D
512500;CALLE                   ;DE    ;EL MOLAR                                        ;par  ;NUM;2;  ;9998;  ;28039;N/D
512600;CALLE                   ;DE    ;MOLINA                                          ;impar;NUM;1;  ;35;  ;28029;N/D
512600;CALLE                   ;DE    ;MOLINA                                          ;impar;NUM;37;  ;9999;  ;28029;N/D
512600;CALLE                   ;DE    ;MOLINA                                          ;par  ;NUM;2;  ;24;  ;28029;N/D
512600;CALLE                   ;DE    ;MOLINA                                          ;par  ;NUM;26;  ;9998;  ;28029;N/D
512750;CALLE                   ;DE    ;MOLINA DE SEGURA                                ;impar;NUM;1;  ;9999;  ;28030;N/D
512750;CALLE                   ;DE    ;MOLINA DE SEGURA                                ;par  ;NUM;2;  ;9998;  ;28030;N/D
512900;PASEO                   ;DEL   ;MOLINO                                          ;impar;NUM;1;  ;9999;  ;28045;N/D
512900;PASEO                   ;DEL   ;MOLINO                                          ;par  ;NUM;2;  ;9998;  ;28045;N/D
513200;CALLE                   ;DEL   ;MOLINO DE VIENTO                                ;impar;NUM;1;  ;15;  ;28004;N/D
513200;CALLE                   ;DEL   ;MOLINO DE VIENTO                                ;impar;NUM;17;  ;9999;  ;28004;N/D
513200;CALLE                   ;DEL   ;MOLINO DE VIENTO                                ;par  ;NUM;2;  ;16;  ;28004;N/D
513200;CALLE                   ;DEL   ;MOLINO DE VIENTO                                ;par  ;NUM;18;  ;9998;  ;28004;N/D
513300;CALLE                   ;DE    ;LOS MOLINOS                                     ;impar;NUM;1;  ;9999;  ;28039;N/D
513300;CALLE                   ;DE    ;LOS MOLINOS                                     ;par  ;NUM;2;  ;9998;  ;28039;N/D
513350;CALLE                   ;DE    ;MOLINS DE REY                                   ;impar;NUM;1;  ;9999;  ;28034;N/D
513350;CALLE                   ;DE    ;MOLINS DE REY                                   ;par  ;NUM;2;  ;9998;  ;28034;N/D
513500;CALLE                   ;DE LOS;MOLTURADORES                                    ;impar;NUM;1;  ;9999;  ;28037;N/D
513500;CALLE                   ;DE LOS;MOLTURADORES                                    ;par  ;NUM;2;  ;9998;  ;28037;N/D
513600;CALLE                   ;DE    ;MOMBELTRAN                                      ;impar;NUM;1;  ;9999;  ;28035;N/D
513600;CALLE                   ;DE    ;MOMBELTRAN                                      ;par  ;NUM;2;  ;9998;  ;28035;N/D
513800;CALLE                   ;DE    ;MOMPOS                                          ;impar;NUM;1;  ;9999;  ;28033;N/D
513800;CALLE                   ;DE    ;MOMPOS                                          ;par  ;NUM;2;  ;9998;  ;28033;N/D
513900;CALLE                   ;DE    ;MONCADA                                         ;impar;NUM;1;  ;9999;  ;28021;N/D
513900;CALLE                   ;DE    ;MONCADA                                         ;par  ;NUM;2;  ;9998;  ;28021;N/D
514000;AVENIDA                 ;DE LA ;MONCLOA                                         ;impar;NUM;1;  ;9999;  ;28003;N/D
514000;AVENIDA                 ;DE LA ;MONCLOA                                         ;par  ;NUM;2;  ;9998;  ;28003;N/D
514005;PLAZA                   ;DE LA ;MONCLOA                                         ;impar;NUM;1;  ;9999;  ;28008;N/D
514005;PLAZA                   ;DE LA ;MONCLOA                                         ;par  ;NUM;2;  ;9998;  ;28008;N/D
514050;PLAZA                   ;DE    ;MONDARIZ                                        ;impar;NUM;1;  ;9999;  ;28029;N/D
514050;PLAZA                   ;DE    ;MONDARIZ                                        ;par  ;NUM;2;  ;9998;  ;28029;N/D
514075;PLAZA                   ;DE    ;MONDOÑEDO                                       ;impar;NUM;1;  ;9999;  ;28029;N/D
514075;PLAZA                   ;DE    ;MONDOÑEDO                                       ;par  ;NUM;2;  ;9998;  ;28029;N/D
514100;CALLE                   ;DE    ;MONDRAGON                                       ;impar;NUM;1;  ;9999;  ;28023;N/D
514100;CALLE                   ;DE    ;MONDRAGON                                       ;par  ;NUM;2;  ;9998;  ;28023;N/D
514200;CALLE                   ;DE LA ;MONEDA                                          ;impar;NUM;1;  ;9999;  ;28007;N/D
514200;CALLE                   ;DE LA ;MONEDA                                          ;par  ;NUM;2;  ;9998;  ;28007;N/D
514300;CALLE                   ;DE LOS;MONEDEROS                                       ;impar;NUM;1;  ;9;  ;28026;N/D
514300;CALLE                   ;DE LOS;MONEDEROS                                       ;impar;NUM;11;  ;31;  ;28026;N/D
514300;CALLE                   ;DE LOS;MONEDEROS                                       ;impar;NUM;33;  ;9999;  ;28026;N/D
514300;CALLE                   ;DE LOS;MONEDEROS                                       ;par  ;NUM;2;  ;8;  ;28026;N/D
514300;CALLE                   ;DE LOS;MONEDEROS                                       ;par  ;NUM;10;  ;32;  ;28026;N/D
514300;CALLE                   ;DE LOS;MONEDEROS                                       ;par  ;NUM;34;  ;9998;  ;28026;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;impar;NUM;1;  ;61;  ;28029;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;impar;NUM;63;  ;97;  ;28029;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;impar;NUM;99;  ;119;  ;28029;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;impar;NUM;121;  ;129;  ;28029;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;impar;NUM;131;  ;177;  ;28029;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;impar;NUM;179;  ;9999;  ;28035;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;par  ;NUM;2;  ;42;  ;28029;N/D
514425;AVENIDA                 ;DE    ;MONFORTE DE LEMOS                               ;par  ;NUM;44;  ;172;  ;28029;N/D
